sample_num,dna_sample,dna_id,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,date.collected,date.dna,pds.8.22.2018,height.8.22.2018,leaf.num.8.22.2018,date.8.22.2018,pds.8.29.2018,height.8.29.2018,leaf.num.8.29.2018,date.8.29.2018,pds.10.22.2018,height.10.22.2018,leaf.numpds.10.22.2018,date.10.22.2018,pds.9.3.2018,height.9.3.2018,leaf.num.9.3.2018,date.9.3.2018,pds.9.10.2018,height.9.10.2018,leaf.num.9.10.2018,date.9.10.2018,pds.9.24.2018,height.9.24.2018,leaf.num.9.24.2018,date.9.24.2018,pds.9.17.2018,height.9.17.2018,leaf.num.9.17.2018,date.9.17.2018,pds.10.1.2018,height.10.1.2018,leaf.num.10.1.2018,date.10.1.2018,pds.10.8.2018,height.10.8.2018,leaf.num.10.8.2018,date.10.8.2018,pds.10.15.2018,height.10.15.2018,leaf.num.10.15.2018,date.10.15.2018,pds.11.12.2018,height.11.12.2018,leaf.num.11.12.2018,date.11.12.2018,pds.11.19.2018,height.11.19.2018,leaf.num.11.19.2018,date.11.19.2018,pds.11.26.2018,height.11.26.2018,leaf.num.11.26.2018,date.11.26.2018,sample_num_let,Analysis Date Time,ImageFileName,ImageAcqDeviceAndSoftwareInfo DateTimeModified,AnalysedRegionArea(cm2),AnalysedRegionWidth(cm),AnalysedRegionHeight(cm),Left Top Right Bottom NExclusions,DevOrder Criteria,ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile],PxClassif,Filters,Fractal PxMin PxMax,SoilVol(m3),Length(cm),ProjArea(cm2),SurfArea(cm2),AvgDiam(mm),LenPerVol(cm/m3),RootVolume(cm3),FractalDimension,FractalDeviation,Tips,Forks,Crossings,NofNodules,NumberOfClasses,ClassBoundaries,0<.L.<=0.5000000,0.5000000<.L.<=1.0000000,1.0000000<.L.<=1.5000000,1.5000000<.L.<=2.0000000,2.0000000<.L.<=2.5000000,2.5000000<.L.<=3.0000000,3.0000000<.L.<=3.5000000,3.5000000<.L.<=4.0000000,4.0000000<.L.<=4.5000000,.L.>4.5000000,0<.SA.<=0.5000000,0.5000000<.SA.<=1.0000000,1.0000000<.SA.<=1.5000000,1.5000000<.SA.<=2.0000000,2.0000000<.SA.<=2.5000000,2.5000000<.SA.<=3.0000000,3.0000000<.SA.<=3.5000000,3.5000000<.SA.<=4.0000000,4.0000000<.SA.<=4.5000000,.SA.>4.5000000,0<.PA.<=0.5000000,0.5000000<.PA.<=1.0000000,1.0000000<.PA.<=1.5000000,1.5000000<.PA.<=2.0000000,2.0000000<.PA.<=2.5000000,2.5000000<.PA.<=3.0000000,3.0000000<.PA.<=3.5000000,3.5000000<.PA.<=4.0000000,4.0000000<.PA.<=4.5000000,.PA.>4.5000000,0<.V.<=0.5000000,0.5000000<.V.<=1.0000000,1.0000000<.V.<=1.5000000,1.5000000<.V.<=2.0000000,2.0000000<.V.<=2.5000000,2.5000000<.V.<=3.0000000,3.0000000<.V.<=3.5000000,3.5000000<.V.<=4.0000000,4.0000000<.V.<=4.5000000,.V.>4.5000000,0<.T.<=0.5000000,0.5000000<.T.<=1.0000000,1.0000000<.T.<=1.5000000,1.5000000<.T.<=2.0000000,2.0000000<.T.<=2.5000000,2.5000000<.T.<=3.0000000,3.0000000<.T.<=3.5000000,3.5000000<.T.<=4.0000000,4.0000000<.T.<=4.5000000,.T.>4.5000000
295,143D295,143,D,NS,nonserpentine,serpentine,no,no,7,1,12/1/18,5/15/19,1,4,6,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4.666666667,,11/26/18,295D,10/3/19 11:44,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,58.5402,6.1214,11.938,1160 1356 2124 323616,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-193,Smooth Off Area Off LWRatio Off,Off,1,51.3861,1.2944,4.0664,0.2373,27.2709,0.012,0,0,25,19,2,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,27.1614,0.1095,0,0,0,0,0,0,0,0,1.7575,0.0195,0,0,0,0,0,0,0,0,0.5594,0.0062,0,0,0,0,0,0,0,0,0.0101,0.0003,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0
289,123D289,123,D,NS,nonserpentine,serpentine,no,no,5,1,12/1/18,4/23/19,1,4,5,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4,,11/26/18,289D,10/31/19 10:14,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,28.7727,6.4579,5.8293,1290 1203 2307 212112,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-199,Smooth Off Area Off LWRatio Off,Off,1,27.2709,0.647,2.0327,0.2978,30.3921,0.021,0,0,26,13,4,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,28.4984,1.8937,0,0,0,0,0,0,0,0,2.2433,0.3663,0,0,0,0,0,0,0,0,0.7141,0.1166,0,0,0,0,0,0,0,0,0.0154,0.0057,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0
377,62D377,62,D,NS,nonserpentine,serpentine,no,no,3,3,10/21/18,3/20/19,1,4.5,4,8/22/18,2,6.5,6,8/29/18,.,.,.,10/22/18,2,7,7,9/3/18,2,7,11,9/10/18,2,7,12,9/24/18,2,7,12,9/17/18,2,5,15,10/1/18,3,9,15,10/8/18,3,9.5,15,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,377D,10/24/19 12:10,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,197.3377,11.2776,20.6883,570 210 2346 346819,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-188,Smooth Off Area Off LWRatio Off,Off,1,629.8496,14.6085,45.8939,0.2606,80.6805,0.043,0,0,133,239,72,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,76.4017,4.0425,0.2308,0,0,0,0,0,0,0,4.7316,0.8061,0.0868,0,0,0,0,0,0,0,1.5061,0.2566,0.0276,0,0,0,0,0,0,0,0.0281,0.0133,0.0026,0,0,0,0,0,0,0,127,6,0,0,0,0,0,0,0,0
324,61D324,61,D,NS,nonserpentine,serpentine,no,no,4,3,10/21/18,3/20/19,1,4.5,4,8/22/18,1,5,5,8/29/18,.,.,.,10/22/18,2,5,7,9/3/18,2,6.5,10,9/10/18,2,7.5,12,9/24/18,2,6.5,12,9/17/18,2,9,14,10/1/18,3,9,12,10/8/18,3,10,14,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,324D,10/22/19 10:50,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,157.4391,11.4681,16.5354,588 336 2394 294021,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-186,Smooth Off Area Off LWRatio Off,Off,1,400.9324,9.5854,30.1134,0.2727,29.7798,0.017,0,0,36,29,11,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,29.3886,0.3922,0,0,0,0,0,0,0,0,2.1947,0.0766,0,0,0,0,0,0,0,0,0.6986,0.0244,0,0,0,0,0,0,0,0,0.0147,0.0012,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
298,159D298,159,D,NS,nonserpentine,serpentine,no,no,7,6,12/15/18,8/3/19,1,4.5,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.3156,442.7526,0.346,0,0,362,3028,791,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,395.8966,37.8735,5.4724,1.6752,0.7695,0.7092,0.2586,0.0752,0,0,24.3963,7.9838,2.0907,0.895,0.5402,0.6252,0.2704,0.0897,0,0,7.7656,2.5413,0.6655,0.2849,0.1719,0.199,0.0861,0.0285,0,0,0.145,0.1399,0.0644,0.0383,0.0303,0.0439,0.0225,0.0085,0,0,358,4,0,0,0,0,0,0,0,0
350,153D350,153,D,NS,nonserpentine,serpentine,no,no,8,4,11/17/18,7/27/19,1,4.5,6,8/22/18,2,6,8,8/29/18,4,12,16,10/22/18,2,6.5,9,9/3/18,2,8,13,9/10/18,2,8,16,9/24/18,2,7.5,14,9/17/18,3,8.5,18,10/1/18,3,9,18,10/8/18,3,10.5,17,10/15/18,4,15,13,11/12/18,,,,11/19/18,,,,11/26/18,350D,11/14/19 10:45,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,223.1284,12.8016,19.6215,684 324 2700 3414 11,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-182,Smooth Off Area Off LWRatio Off,Off,1,1296.231,31.6587,99.4588,0.3197,22.4893,0.018,0,0,31,30,0,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,21.1996,1.2897,0,0,0,0,0,0,0,0,1.8262,0.2417,0,0,0,0,0,0,0,0,0.5813,0.0769,0,0,0,0,0,0,0,0,0.0132,0.0038,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0
379,146D379,146,D,NS,nonserpentine,serpentine,no,no,3,4,11/17/18,7/27/19,1,4.5,4,8/22/18,2,5.5,6,8/29/18,.,.,.,10/22/18,2,6.5,7,9/3/18,2,7.5,9,9/10/18,2,7.5,12,9/24/18,2,7.5,9,9/17/18,3,8,13,10/1/18,3,9,14,10/8/18,4,10.5,13,10/15/18,4,12.5,10,11/12/18,,,,11/19/18,,,,11/26/18,379D,11/19/19 11:15,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,176.0413,13.0302,19.2786,600 612 2652 3648 23,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-183,Smooth Off Area Off LWRatio Off,Off,1,968.9524,25.2928,79.4596,0.3724,22.3535,0.024,0,0,24,45,5,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,19.1008,3.1083,0.1445,0,0,0,0,0,0,0,1.6858,0.621,0.0575,0,0,0,0,0,0,0,0.5366,0.1977,0.0183,0,0,0,0,0,0,0,0.0133,0.0102,0.0018,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0
312,120D312,120,D,NS,nonserpentine,serpentine,no,no,4,2,9/4/18,4/16/19,1,4.5,4,8/22/18,2,4,7,8/29/18,.,.,.,10/22/18,2,5.5,7,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,312D,10/1/19 11:09,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,44.5419,7.5438,9.4488,918 1605 2106 309315,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-186,Smooth Off Area Off LWRatio Off,Off,1,227.5929,5.6502,17.7508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,86D315,86,D,NS,nonserpentine,serpentine,no,no,5,2,9/4/18,4/3/19,1,5,6,8/22/18,2,5.5,8,8/29/18,.,.,.,10/22/18,2,7.5,9,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,315D,5/29/19 15:15,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,52.7811,6.1326,9.9035,1272 1032 2235 259211,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-190,Smooth Off Area Off LWRatio Off,Off,1,129.0737,3.4376,10.7994,0.3074,19.8038,0.015,0,0,12,8,1,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,18.8746,0.9293,0,0,0,0,0,0,0,0,1.5652,0.1712,0,0,0,0,0,0,0,0,0.4982,0.0545,0,0,0,0,0,0,0,0,0.0108,0.0026,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0
352,78D352,78,D,NS,nonserpentine,serpentine,no,no,1,5,12/15/18,3/20/19,1,5,5,8/22/18,2,6.5,7,8/29/18,4,12.5,18,10/22/18,2,5,9,9/3/18,2,8.5,15,9/10/18,2,8.5,17,9/24/18,2,8.5,16,9/17/18,3,8.5,18,10/1/18,3,9,19,10/8/18,3,10.5,19,10/15/18,4,16.5,17,11/12/18,4,17,9,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.261,968.9524,0.519,0,0,825,5850,1961,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,908.9395,51.2749,6.6438,1.546,0.3425,0.0137,0,0,0,0,52.8299,10.3913,2.4781,0.8457,0.2416,0.0123,0,0,0,0,16.8163,3.3077,0.7888,0.2692,0.0769,0.0039,0,0,0,0,0.2967,0.1743,0.0745,0.0371,0.0136,0.0009,0,0,0,0,823,2,0,0,0,0,0,0,0,0
344,77D344,77,D,NS,nonserpentine,serpentine,no,no,9,5,12/15/18,3/20/19,1,5,6,8/22/18,2,6,7,8/29/18,2,9.5,10,10/22/18,2,6,7,9/3/18,2,6,9,9/10/18,2,6,11,9/24/18,2,6,11,9/17/18,2,6,10,10/1/18,2,6.5,8,10/8/18,3,7.5,9,10/15/18,3,10,10,11/12/18,4,10.5,10,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.238,828.1163,0.368,0,0,661,3207,1151,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,801.0873,23.7028,2.6834,0.4584,0.13,0.0227,0,0,0,0,46.4337,4.7651,0.9785,0.2472,0.0929,0.0202,0,0,0,0,14.7803,1.5168,0.3115,0.0787,0.0296,0.0064,0,0,0,0,0.2561,0.0795,0.0288,0.0107,0.0053,0.0014,0,0,0,0,659,1,1,0,0,0,0,0,0,0
301,157D301,157,D,NS,nonserpentine,serpentine,no,no,7,6,12/15/18,8/3/19,1,5,6,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.3002,27.9828,0.02,0,0,46,87,12,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,25.8792,2.0946,0.009,0,0,0,0,0,0,0,1.9018,0.3804,0.0029,0,0,0,0,0,0,0,0.6054,0.1211,0.0009,0,0,0,0,0,0,0,0.0131,0.0056,0.0001,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0
290,122D290,122,D,NS,nonserpentine,serpentine,no,no,7,1,12/1/18,4/23/19,1,5,6,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,5.5,,11/26/18,290D,4/10/19 15:37,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,29.3792,4.5278,7.1038,360 2181 1071 3300 11,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-191,Smooth Off Area Off LWRatio Off,Off,1,33.3804,0.8934,2.8067,0.2483,227.5929,0.11,0,0,269,1168,423,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,218.5679,8.6596,0.3654,0,0,0,0,0,0,0,13.085,1.6661,0.126,0,0,0,0,0,0,0,4.1651,0.5303,0.0401,0,0,0,0,0,0,0,0.0751,0.0263,0.0035,0,0,0,0,0,0,0,267,2,0,0,0,0,0,0,0,0
318,87D318,87,D,NS,nonserpentine,serpentine,no,no,4,2,9/4/18,4/3/19,1,5.5,6,8/22/18,2,7,7,8/29/18,.,.,.,10/22/18,2,7.5,8,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,318D,5/29/19 15:32,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,54.0506,7.1452,8.6275,1026 1530 2148 288916,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-190,Smooth Off Area Off LWRatio Off,Off,1,131.2458,4.0562,12.743,0.2401,342.9924,0.155,0,0,471,1514,508,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,331.4641,9.3735,1.5738,0.4816,0,0,0,0,0,0,18.7866,1.9503,0.5888,0.2422,0,0,0,0,0,0,5.98,0.6208,0.1874,0.0771,0,0,0,0,0,0,0.0999,0.0338,0.0177,0.0097,0,0,0,0,0,0,466,4,1,0,0,0,0,0,0,0
338,75D338,75,D,NS,nonserpentine,serpentine,no,no,1,5,12/15/18,3/20/19,1,5.5,5,8/22/18,2,6,6,8/29/18,4,14,13,10/22/18,2,7,8,9/3/18,2,6.5,10,9/10/18,2,7,13,9/24/18,2,7,10,9/17/18,2,7,15,10/1/18,3,8.5,14,10/8/18,3,9.5,14,10/15/18,4,14,11,11/12/18,4,14,5,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,0.3617,19.1997,0.02,0,0,14,34,3,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,16.9778,2.2218,0,0,0,0,0,0,0,0,1.5482,0.4258,0,0,0,0,0,0,0,0,0.4928,0.1355,0,0,0,0,0,0,0,0,0.0124,0.0067,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0
363,73D363,73,D,NS,nonserpentine,serpentine,no,no,4,3,10/21/18,3/20/19,1,5.5,6,8/22/18,2,6,8,8/29/18,.,.,.,10/22/18,2,6.5,9,9/3/18,2,6.5,12,9/10/18,2,7,15,9/24/18,2,6,14,9/17/18,3,7.5,19,10/1/18,3,9.5,18,10/8/18,3,10,18,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,363D,5/29/19 16:35,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,85.66,7.2216,14.6267,966 936 2100 324015,MAG ANG DIAM LEN,Grey Intr cm 0.006368 0.006348 Scanner.Cal,GreyThdAutom-168,Smooth Off Area Off LWRatio Off,Off,1,448.0751,16.7458,52.6085,0.2519,51.3861,0.026,0,0,82,73,5,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,49.6543,1.7318,0,0,0,0,0,0,0,0,3.3075,0.2981,0,0,0,0,0,0,0,0,1.0528,0.0949,0,0,0,0,0,0,0,0,0.0207,0.0041,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0
335,38D335,38,D,NS,nonserpentine,serpentine,no,no,3,5,12/15/18,3/4/19,1,5.5,6,8/22/18,2,7,7,8/29/18,4,17.5,13,10/22/18,2,7.5,9,9/3/18,2,8.5,11,9/10/18,2,8.5,14,9/24/18,2,8,11,9/17/18,3,9.5,16,10/1/18,3,10.5,15,10/8/18,4,14.5,17,10/15/18,4,17,10,11/12/18,4,17,9,11/19/18,,,,11/26/18,335D,11/12/19 11:28,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,96.1606,10.0203,13.4493,642 546 2220 2664 7,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-186,Smooth Off Area Off LWRatio Off,Off,1,230.395,5.288,16.6127,0.328,433.1961,0.366,0,0,2492,3377,708,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,394.3938,27.1807,6.7494,2.6813,0.7732,0,0.0944,0.2776,0.3236,0.6146,23.6537,5.817,2.578,1.3985,0.5091,0,0.14,0.3301,0.435,1.1352,7.5292,1.8516,0.8206,0.4452,0.1621,0,0.0446,0.1051,0.1385,0.3613,0.1377,0.1034,0.0793,0.0585,0.0267,0,0.012,0.0313,0.0467,0.1742,2473,18,1,0,0,0,0,0,0,0
358,155D358,155,D,NS,nonserpentine,serpentine,no,no,4,4,11/17/18,7/27/19,1,5.5,6,8/22/18,2,8,7,8/29/18,.,.,.,10/22/18,2,8,9,9/3/18,2,8,11,9/10/18,2,7.5,13,9/24/18,2,8,11,9/17/18,3,9,13,10/1/18,3,10,12,10/8/18,4,14,16,10/15/18,4,15.5,12,11/12/18,,,,11/19/18,,,,11/26/18,358D,10/31/19 11:24,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,227.2626,13.1445,18.5547,834 528 2904 345014,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-186,Smooth Off Area Off LWRatio Off,Off,1,716.912,17.8269,56.0048,0.2209,477.103,0.183,0,0,325,2027,768,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,463.0276,12.482,1.0667,0.4983,0,0,0,0,0,0,24.6126,2.4852,0.4056,0.2562,0,0,0,0,0,0,7.8344,0.7911,0.1291,0.0816,0,0,0,0,0,0,0.1241,0.0409,0.0125,0.0105,0,0,0,0,0,0,324,1,0,0,0,0,0,0,0,0
311,118D311,118,D,NS,nonserpentine,serpentine,no,no,5,2,9/4/18,4/16/19,1,5.5,6,8/22/18,2,6,8,8/29/18,.,.,.,10/22/18,2,7,10,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,,,,9/17/18,,,,10/1/18,,,,10/8/18,.,.,.,10/15/18,,,,11/12/18,,,,11/19/18,,,,11/26/18,311D,10/24/19 10:23,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,99.3983,9.8298,11.4808,676 724 2224 253213,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-198,Smooth Off Area Off LWRatio Off,Off,1,161.3354,3.5646,11.1984,0.2727,329.6572,0.193,0,0,240,2441,887,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,304.3243,23.1291,1.8325,0.3302,0.027,0,0,0,0,0,17.8442,4.6755,0.6707,0.1724,0.018,0,0,0,0,0,5.68,1.4883,0.2135,0.0549,0.0057,0,0,0,0,0,0.1053,0.0781,0.0198,0.0072,0.001,0,0,0,0,0,239,1,0,0,0,0,0,0,0,0
304,81D304,81,D,NS,nonserpentine,serpentine,no,no,7,1,12/1/18,4/1/19,1,6,4,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,4.166666667,,11/26/18,304D,10/31/19 10:21,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,42.1137,5.9817,8.382,1401 1032 2343 235210,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-198,Smooth Off Area Off LWRatio Off,Off,1,29.0676,0.6993,2.1968,0.298,23.6801,0.017,0,0,17,18,0,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,23.1176,0.5626,0,0,0,0,0,0,0,0,1.8835,0.0996,0,0,0,0,0,0,0,0,0.5995,0.0317,0,0,0,0,0,0,0,0,0.013,0.0014,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0
340,55D340,55,D,NS,nonserpentine,serpentine,no,no,1,5,12/15/18,3/11/19,1,6,7,8/22/18,2,7.5,9,8/29/18,4,15.5,15,10/22/18,2,8,10,9/3/18,2,9,14,9/10/18,2,9.5,17,9/24/18,2,9,15,9/17/18,3,11,17,10/1/18,3,12,19,10/8/18,4,12.5,19,10/15/18,4,15.5,16,11/12/18,4,15.5,6,11/19/18,,,,11/26/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,47D299,47,D,NS,nonserpentine,serpentine,no,no,8,1,12/1/18,3/8/19,1,6,6,8/22/18,.,.,.,8/29/18,.,.,.,10/22/18,.,.,.,9/3/18,.,.,.,9/10/18,.,.,.,9/24/18,.,.,.,9/17/18,.,.,.,10/1/18,.,.,.,10/8/18,.,.,.,10/15/18,.,.,.,11/12/18,,,,11/19/18,1,5.333333333,,11/26/18,299D,10/31/19 9:45,ScannerOrCamera,EPSON EPSON Flatbed Scanner EPSON Expression 11000XL 1.8 V3.49 3.49,82.3614,8.3312,10.2616,840 1116 2152 27328,MAG ANG DIAM LEN,Grey Intr cm 0.006350 0.006350,GreyThdAutom-195,Smooth Off Area Off LWRatio Off,Off,1,65.3805,1.6418,5.1579,0.2602,13.9387,0.007,0,0,30,28,2,0,10,0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000,13.518,0.3642,0.0566,0,0,0,0,0,0,0,0.903,0.0857,0.0188,0,0,0,0,0,0,0,0.2874,0.0273,0.006,0,0,0,0,0,0,0,0.0056,0.0017,0.0005,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
