sample_num,soil_let,soil_stress,soil_type,microbe_type,nickel,drought,tray,pds,height,leaf.num,date,sample_num_let,winrhizo_date,root_length,proj_area,root_surfacearea,root_diameter,root_length_per_volume,root_volume,wet.biomass.above,dry.biomass.above,moisture.above
83,A,S,serpentine,serpentine,no,no,9,2,2,9,10/22/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,2,2,4,9/10/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,2,2,8,10/8/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,2,2,8,11/12/18,.,.,.,.,.,.,.,.,.,.,.
85,A,S,serpentine,serpentine,no,no,7,2,2,8,10/1/18,.,.,.,.,.,.,.,.,.,.,.
85,A,S,serpentine,serpentine,no,no,7,2,2,9,10/15/18,.,.,.,.,.,.,.,.,.,.,.
87,A,S,serpentine,serpentine,no,no,3,2,2,12,10/8/18,.,.,.,.,.,.,.,.,.,.,.
88,A,S,serpentine,serpentine,no,no,5,2,2,11,9/17/18,.,.,.,.,.,.,.,.,.,.,.
88,A,S,serpentine,serpentine,no,no,5,2,2,12,10/8/18,.,.,.,.,.,.,.,.,.,.,.
89,A,S,serpentine,serpentine,no,no,1,2,2,12,10/22/18,.,.,.,.,.,.,.,.,.,.,.
90,A,S,serpentine,serpentine,no,no,1,2,2,9,9/17/18,.,.,.,.,.,.,.,.,.,.,.
90,A,S,serpentine,serpentine,no,no,1,2,2,7,10/1/18,.,.,.,.,.,.,.,.,.,.,.
90,A,S,serpentine,serpentine,no,no,1,2,2,9,10/22/18,.,.,.,.,.,.,.,.,.,.,.
94,A,S,serpentine,serpentine,no,no,1,2,2,16,10/15/18,.,.,.,.,.,.,.,.,.,.,.
94,A,S,serpentine,serpentine,no,no,1,2,2,9,10/22/18,.,.,.,.,.,.,.,.,.,.,.
95,A,S,serpentine,serpentine,no,no,6,2,2,9,10/15/18,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,2,2,8,9/17/18,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,2,2,10,9/24/18,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,2,2,10,10/1/18,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,2,2,13,10/15/18,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,2,2,12,10/22/18,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,2,2,10,11/12/18,.,.,.,.,.,.,.,.,.,.,.
22,A,S,serpentine,serpentine,no,no,6,3,2,7,10/8/18,.,.,.,.,.,.,.,.,.,.,.
22,A,S,serpentine,serpentine,no,no,6,4,2,5,10/15/18,.,.,.,.,.,.,.,.,.,.,.
22,A,S,serpentine,serpentine,no,no,6,4,2,6,10/22/18,.,.,.,.,.,.,.,.,.,.,.
10,A,S,serpentine,serpentine,no,no,6,1,1.5,4,12/1/18,10A,10/3/19 11:21,17.7253,0.5702,1.7914,0.3217,17.7253,0.014,0.001,0.001,.
53,A,S,serpentine,serpentine,no,no,9,3,1.5,5,11/12/18,53A,4/17/19 16:28,24.0249,0.9023,2.8346,0.3756,24.0249,0.027,0.03,0.02,0.01
10,A,S,serpentine,serpentine,no,no,6,1,1.5,4,8/22/18,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,1,1.5,5,8/22/18,.,.,.,.,.,.,.,.,.,.,.
53,A,S,serpentine,serpentine,no,no,9,1,1.5,6,8/29/18,.,.,.,.,.,.,.,.,.,.,.
53,A,S,serpentine,serpentine,no,no,9,1,1.5,7,9/3/18,.,.,.,.,.,.,.,.,.,.,.
55,A,S,serpentine,serpentine,no,no,9,1,1.5,4,8/29/18,.,.,.,.,.,.,.,.,.,.,.
71,A,S,serpentine,serpentine,no,no,1,1,1.5,4,8/22/18,.,.,.,.,.,.,.,.,.,.,.
83,A,S,serpentine,serpentine,no,no,9,1,1.5,4,8/22/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,1,1.5,4,8/22/18,.,.,.,.,.,.,.,.,.,.,.
94,A,S,serpentine,serpentine,no,no,1,1,1.5,4,8/22/18,.,.,.,.,.,.,.,.,.,.,.
16,A,S,serpentine,serpentine,no,no,5,2,1.5,9,10/8/18,.,.,.,.,.,.,.,.,.,.,.
19,A,S,serpentine,serpentine,no,no,2,2,1.5,11,10/1/18,.,.,.,.,.,.,.,.,.,.,.
19,A,S,serpentine,serpentine,no,no,2,2,1.5,12,10/15/18,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,2,1.5,8,9/17/18,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,2,1.5,10,10/1/18,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,2,1.5,12,10/8/18,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,2,1.5,14,10/15/18,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,2,1.5,14,10/22/18,.,.,.,.,.,.,.,.,.,.,.
30,A,S,serpentine,serpentine,no,no,7,2,1.5,10,10/1/18,.,.,.,.,.,.,.,.,.,.,.
37,A,S,serpentine,serpentine,no,no,2,2,1.5,2,11/12/18,.,.,.,.,.,.,.,.,.,.,.
46,A,S,serpentine,serpentine,no,no,8,2,1.5,11,10/1/18,.,.,.,.,.,.,.,.,.,.,.
47,A,S,serpentine,serpentine,no,no,2,2,1.5,14,10/8/18,.,.,.,.,.,.,.,.,.,.,.
50,A,S,serpentine,serpentine,no,no,7,2,1.5,6,9/24/18,.,.,.,.,.,.,.,.,.,.,.
53,A,S,serpentine,serpentine,no,no,9,2,1.5,14,10/22/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,2,1.5,9,10/22/18,.,.,.,.,.,.,.,.,.,.,.
61,A,S,serpentine,serpentine,no,no,7,2,1.5,9,10/8/18,.,.,.,.,.,.,.,.,.,.,.
64,A,S,serpentine,serpentine,no,no,4,2,1.5,9,10/8/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,2,1.5,6,9/10/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,2,1.5,8,9/17/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,2,1.5,9,10/1/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,2,1.5,7,10/22/18,.,.,.,.,.,.,.,.,.,.,.
76,A,S,serpentine,serpentine,no,no,7,2,1.5,10,10/1/18,.,.,.,.,.,.,.,.,.,.,.
83,A,S,serpentine,serpentine,no,no,9,2,1.5,8,9/17/18,.,.,.,.,.,.,.,.,.,.,.
83,A,S,serpentine,serpentine,no,no,9,2,1.5,8,10/8/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,2,1.5,7,10/15/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,2,1.5,9,10/22/18,.,.,.,.,.,.,.,.,.,.,.
85,A,S,serpentine,serpentine,no,no,7,2,1.5,12,10/22/18,.,.,.,.,.,.,.,.,.,.,.
90,A,S,serpentine,serpentine,no,no,1,2,1.5,12,10/15/18,.,.,.,.,.,.,.,.,.,.,.
19,A,S,serpentine,serpentine,no,no,2,3,1.5,9,10/29/18,.,.,.,.,.,.,.,.,.,.,.
31,A,S,serpentine,serpentine,no,no,9,3,1.5,5,10/29/18,.,.,.,.,.,.,.,.,.,.,.
75,A,S,serpentine,serpentine,no,no,7,3,1.5,4,10/8/18,.,.,.,.,.,.,.,.,.,.,.
75,A,S,serpentine,serpentine,no,no,7,3,1.5,7,10/15/18,.,.,.,.,.,.,.,.,.,.,.
75,A,S,serpentine,serpentine,no,no,7,4,1.5,9,10/22/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,1,1,4,8/22/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,1,1,5,8/29/18,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,1,1,5,9/3/18,.,.,.,.,.,.,.,.,.,.,.
16,A,S,serpentine,serpentine,no,no,5,2,1,9,10/1/18,.,.,.,.,.,.,.,.,.,.,.
16,A,S,serpentine,serpentine,no,no,5,2,1,10,10/22/18,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,2,1,15,11/12/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,2,1,7,9/17/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,2,1,8,9/24/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,2,1,9,10/8/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,2,1,7,10/15/18,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,2,1,12,11/12/18,.,.,.,.,.,.,.,.,.,.,.
66,A,S,serpentine,serpentine,no,no,5,2,1,10,10/15/18,.,.,.,.,.,.,.,.,.,.,.
83,A,S,serpentine,serpentine,no,no,9,2,1,10,10/1/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,2,1,8,10/1/18,.,.,.,.,.,.,.,.,.,.,.
92,A,S,serpentine,serpentine,no,no,4,2,1,10,10/8/18,.,.,.,.,.,.,.,.,.,.,.
92,A,S,serpentine,serpentine,no,no,4,2,1,13,10/15/18,.,.,.,.,.,.,.,.,.,.,.
75,A,S,serpentine,serpentine,no,no,7,4,1,2,11/12/18,.,.,.,.,.,.,.,.,.,.,.
84,A,S,serpentine,serpentine,no,no,6,5,.,.,12/15/18,84A,1/13/20 13:52,11.048,0.2975,0.9346,0.2693,11.048,0.006,.,0.03,.
47,A,S,serpentine,serpentine,no,no,2,5,.,.,12/15/18,47A,1/13/20 14:30,12.4067,0.4606,1.447,0.3712,12.4067,0.013,.,0.08,.
62,A,S,serpentine,serpentine,no,no,1,5,.,.,12/15/18,62A,1/13/20 15:26,17.5381,0.6943,2.1812,0.3959,17.5381,0.022,.,0.03,.
88,A,S,serpentine,serpentine,no,no,5,5,.,.,12/15/18,88A,11/12/19 9:34,18.1538,0.4959,1.5581,0.2732,18.1538,0.011,.,0.01,.
55,A,S,serpentine,serpentine,no,no,9,5,.,.,12/15/18,55A,11/12/19 9:56,20.4041,0.488,1.533,0.2392,20.4041,0.009,.,0.09,.
90,A,S,serpentine,serpentine,no,no,1,5,.,.,12/15/18,90A,11/12/19 9:31,21.7838,0.7267,2.2831,0.3336,21.7838,0.019,0.8,0.17,0.63
49,A,S,serpentine,serpentine,no,no,4,5,.,.,12/15/18,49A,11/12/19 10:29,23.9552,0.6538,2.0541,0.2729,23.9552,0.014,.,0.13,.
43,A,S,serpentine,serpentine,no,no,9,5,.,.,12/15/18,43A,11/12/19 9:51,24.877,0.7245,2.2761,0.2912,24.877,0.017,.,0.07,.
52,A,S,serpentine,serpentine,no,no,3,5,.,.,12/15/18,52A,1/13/20 14:27,26.2158,0.7407,2.327,0.2825,26.2158,0.016,.,0.07,.
95,A,S,serpentine,serpentine,no,no,6,5,.,.,12/15/18,95A,1/13/20 15:21,26.7315,0.8149,2.5602,0.3049,26.7315,0.02,.,0.04,.
26,A,S,serpentine,serpentine,no,no,8,5,.,.,12/15/18,26A,1/13/20 13:39,37.9012,1.0728,3.3703,0.2831,37.9012,0.024,.,0.07,.
85,A,S,serpentine,serpentine,no,no,7,5,.,.,12/15/18,85A,11/12/19 9:47,53.6042,1.323,4.1564,0.2468,53.6042,0.026,.,0.04,.
35,A,S,serpentine,serpentine,no,no,5,5,.,.,12/15/18,35A,11/12/19 10:03,57.1266,1.7043,5.3541,0.2983,57.1266,0.04,.,0.02,.
46,A,S,serpentine,serpentine,no,no,8,5,.,.,12/15/18,46A,11/12/19 10:15,89.6335,2.3158,7.2751,0.2584,89.6335,0.047,.,0.02,.
20,A,S,serpentine,serpentine,no,no,8,5,.,.,12/15/18,20A,11/12/19 11:11,309.1567,7.115,22.3523,0.2301,309.1567,0.129,.,0.08,.
5,A,S,serpentine,serpentine,no,no,1,6,.,.,12/15/18,.,.,.,.,.,.,.,.,.,.,.
12,A,S,serpentine,serpentine,no,no,2,6,.,.,12/15/18,.,.,.,.,.,.,.,.,.,.,.
78,A,S,serpentine,serpentine,no,no,7,6,.,.,12/15/18,.,.,.,.,.,.,.,.,.,.,.
4,A,S,serpentine,serpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
6,A,S,serpentine,serpentine,no,no,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9,A,S,serpentine,serpentine,no,no,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11,A,S,serpentine,serpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16,A,S,serpentine,serpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17,A,S,serpentine,serpentine,no,no,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19,A,S,serpentine,serpentine,no,no,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
21,A,S,serpentine,serpentine,no,no,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
24,A,S,serpentine,serpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
25,A,S,serpentine,serpentine,no,no,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
27,A,S,serpentine,serpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
30,A,S,serpentine,serpentine,no,no,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
37,A,S,serpentine,serpentine,no,no,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
40,A,S,serpentine,serpentine,no,no,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
42,A,S,serpentine,serpentine,no,no,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,A,S,serpentine,serpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
50,A,S,serpentine,serpentine,no,no,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
51,A,S,serpentine,serpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
56,A,S,serpentine,serpentine,no,no,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
59,A,S,serpentine,serpentine,no,no,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
64,A,S,serpentine,serpentine,no,no,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
65,A,S,serpentine,serpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
66,A,S,serpentine,serpentine,no,no,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
70,A,S,serpentine,serpentine,no,no,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
73,A,S,serpentine,serpentine,no,no,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
75,A,S,serpentine,serpentine,no,no,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
77,A,S,serpentine,serpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
80,A,S,serpentine,serpentine,no,no,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
81,A,S,serpentine,serpentine,no,no,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
83,A,S,serpentine,serpentine,no,no,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
87,A,S,serpentine,serpentine,no,no,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
92,A,S,serpentine,serpentine,no,no,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
94,A,S,serpentine,serpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
96,A,S,serpentine,serpentine,no,no,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
120,B,NS,nonserpentine,nonserpentine,no,no,1,1,.,.,12/1/18,120B,4/10/19 15:21,21.9075,0.6157,1.9343,0.281,21.9075,0.014,0.001,0.001,.
156,B,NS,nonserpentine,nonserpentine,no,no,2,1,.,.,12/1/18,156B,4/17/19 16:16,29.7798,0.8121,2.5512,0.2727,29.7798,0.017,0.02,0.02,.
140,B,NS,nonserpentine,nonserpentine,no,no,7,1,.,.,12/1/18,140B,4/17/19 15:55,57.3308,1.8612,5.847,0.3246,57.3308,0.047,0.1,0.1,.
137,B,NS,nonserpentine,nonserpentine,no,no,4,1,.,.,12/1/18,137B,4/17/19 16:37,58.9024,1.6352,5.1373,0.2776,58.9024,0.036,0.01,0.01,.
124,B,NS,nonserpentine,nonserpentine,no,no,9,1,.,.,12/1/18,124B,5/8/19 13:57,64.0221,1.7758,5.5787,0.2774,64.0221,0.039,0.001,0.001,.
118,B,NS,nonserpentine,nonserpentine,no,no,9,1,.,.,12/1/18,118B,4/17/19 16:03,74.5748,2.2679,7.1248,0.3041,74.5748,0.054,0.04,0.04,.
170,B,NS,nonserpentine,nonserpentine,no,no,7,1,.,.,12/1/18,170B,4/17/19 16:42,80.6805,2.1022,6.6043,0.2606,80.6805,0.043,0.05,0.05,.
109,B,NS,nonserpentine,nonserpentine,no,no,8,1,.,.,12/1/18,109B,10/8/19 9:55,113.9785,2.6379,8.2872,0.2314,113.9785,0.048,0.03,0.03,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
97,B,NS,nonserpentine,nonserpentine,no,no,6,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
98,B,NS,nonserpentine,nonserpentine,no,no,8,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
99,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
100,B,NS,nonserpentine,nonserpentine,no,no,4,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
101,B,NS,nonserpentine,nonserpentine,no,no,5,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,10/29/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,11/12/18,.,.,.,.,.,.,.,.,.,.,.
102,B,NS,nonserpentine,nonserpentine,no,no,3,.,.,.,11/5/19,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,8/29/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,9/3/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,9/10/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,9/17/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,9/24/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,10/1/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,10/8/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,10/15/18,.,.,.,.,.,.,.,.,.,.,.
103,B,NS,nonserpentine,nonserpentine,no,no,1,.,.,.,10/22/18,.,.,.,.,.,.,.,.,.,.,.
